,text,label
3482,"Olga Bondareva was born on April 27, 1937 and graduated from Leningrad State University. She is currently working in the economic field.",0
3483,"Olga Bondareva ( born on April 27, 1937) was studying Economics at Leningrad State University.",0
3484,"Olga Bondareva is an economist born on April 27, 1937. Her alma mater is Leningrad State University.",0
3485,"The book ""The Fellowship of the Ring"" was published by George Allen & Unwin. It was followed by ""The Two Towers"".",1
3486,The Fellowship of the Ring published by George Allen & Unwin is followed by The Two Towers .,0
3487,"The Fellowship of the Ring, which was published by George Allen & Unwin, was followed by The Two Towers.",0
3488,George Allen & Unwin were the publishers of The Fellowship of the Ring which preceded The Two Towers.,0
3489,Harry Carey (actor born 1878) is a writer of McVeagh of the South Seas.,1
3490,"Harry Carey (actor, born in 1878) was the writer of McVeagh of the South Seas.",0
3491,Harry Carey is the writer for the film McVeagh of the South Seas.,0
3492,"The film McVeagh of the South Seas has been written by Harry Carey, who was born in 1878.",0
3493,"The graph shows that ""The Fellowship of the Ring"" is followed by ""The Two Towers"" and that both books are authored by J. R. R. Tolkien.",1
3494,The Fellowship of the Ring and The Two Towers were written by J.R.R. Tolkien.,0
3495,J.R.R. Tolkien’s The Fellowship of the Ring continues the storyline of The Two Towers.,0
3496,"Alan B. Miller Hall is an architectural masterpiece designed by Robert A. M. Stern. It is located at ""101 Ukrop Way"" in Virginia and was built starting from 30th March 2007. The completion date for the building was 1st June 2009. The owner of the building is the College of William & Mary. Currently, the Mason School of Business is the only tenant occupying the building.",1
3497,"The College of William and Mary is the owner of the Alan B. Miller Hall at 101 Ukrop Way in Virginia, which was the design of Robert A.M. Stern. The building of the hall started on the 30th of March 2007 and completed on the 1st of June 2009. The Mason School of Business are the current tenants of the building.",0
3498,The College of William and Mary is the owner of the Alan B. Miller Hall which is located in Virginia at 101 Ukrop Way. The Mason School of Business are the current tenants of the hall which was completed on 01/06/2009. The building was designed by Robert A.M. Stern and began construction on 30/03/2007.,0
3499,The College of William and Mary is the owner of the Alan B. Miller Hall which is situated in Virginia at 101 Ukrop Way. The hall was completed on the 1st of June 2009 and began construction on the 30th of March 2007. The architect of the Alan B Miller Hall is Robert A M Stern and the current occupants are The Mason School of Business.,0
3500,"The architect of Alan B. Miller Hall is Robert A. M. Stern, and its address is ""101 Ukrop Way"". The building's construction began on 30 March 2007. Its current tenants are the Mason School of Business. The country of the Mason School of Business is the United States. The owner of Alan B. Miller Hall is the College of William & Mary.",1
3501,"The Mason School of Business is located in the United States at the Alan B Miller Hall which is owned by The College of William and Mary. The hall is located at 101 Ukrop Way and its build began on the 30th of March, 2007 after being designed by architect Robert A M Stern.",0
3502,"Designed by Robert Stern and located at 101 Ukrop Way the Alan B. Miller Hall building was commenced on 30 March of 2007. Currently tenanted by the Mason School of Business and owned by the College of William and Mary, the building is located in the United States.",0
3503,"Construction of the Alan B. Miller Hall began on March 30th, 2007. The building's architect is Robert A. M. Stern, and it is owned by the College of William and Mary. The Alan B. Miller Hall is located at 101 Ukrop Way, in the United States, and the current tenant is the Mason School of Business.",0
3504,"The graph depicts a relationship between ""Imagine"" (a song by John Lennon), ""album"", and ""Imagine"" (a John Lennon album). It implies that ""Imagine"" is a song that is included in the album ""Imagine"" (or ""Imagine: John Lennon"", which is also commonly referred to as the ""Imagine"" album). This album, released in 1971, features iconic tracks by John Lennon, including ""Imagine"", ""Jealous Guy"", and ""Gimme Some Truth"". It is considered one of the greatest albums of all time and a testament to Lennon's profound impact on the music world.",1
3505,The song Imagine by John Lennon was released on the album also named Imagine.,0
3506,The John Lennon song Imagine belongs to the album Imagine by John Lennon.,0
3507,"The University of Burgundy in Dijon has a total of 27,400 students, which includes 16,800 undergraduate students and 1,299 doctoral students. The staff at the university is comprised of 2,900 individuals. The campus is located in Dijon.",1
3508,"The University of Burgundy in Dijon has 2900 staff members that educate 16800 undergraduate students, 1299 doctoral students, and 9400 postgraduate students a total of 27400 students combined.",0
3509,"The University of Burgundy in Dijon has 2900 staff members that serve 27400 students, of which 1299 are doctoral students and 16800 are undergraduates.",0
3510,"There are 27400 students at the University of Burgundy, 16800 are undergraduate students,1299 doctoral students and 2900 staff members.The university campus is located in Dijon.",0
3511,"Adolfo Suárez Madrid-Barajas Airport is operated by ENAIRE. The runway length of the airport is 3500.0 meters, and it is situated at an elevation of 610.0 meters above the sea level.",1
3512,"The runway length at Adolfo Suarez Madrid-Barajas airport, which is run by ENAIRE, is 3500 and the airport is 610 metres above sea level.",0
3513,ENAIRE is the operating organisation for Adolfo Suarez Madrid-Barajas airport. This airport is situated 610 meters above sea level and has a runway length of 3500.,0
3514,"The Adolfo Suárez Madrid–Barajas Airport is operated by ENAIRE. The airport has a runway length of 3,500 and is 610.0 metres above sea level.",0
3515,"The movie ""Super Capers"" was directed by Ray Griggs and written by an unknown writer. The runtime of the movie was 98 minutes. Tom Lister, Jr. played a starring role in the movie. However, the movie did not perform well at the box office, with a gross earning of only $30,955.0.",1
3516,"Super Capers is a 98 minute film starring Tom Lister Jr. Directed and written by Ray Griggs, he only made $30,955 from the film.",0
3517,"Super Capers is a 98 minute film directed by Ray Griggs and starring Tom Lister Jr. The movie made $30,955.",0
3518,"Super Capers, starring Tom Lister Jr. was written by Ray Griggs. The film is 98 minutes long and made $30955.0 at the box office.",0
3519,"The graph shows information about the celestial object named 1147_Stavropolis. According to the graph, the apoapsis of 1147_Stavropolis is 418476000000.0. This means that the point in its orbit at which the object is farthest from the center is located at 418476000000.0 units from the center of its orbit.

The graph also indicates that 1147_Stavropolis was discovered on June 11, 1929. This discovery date is an important milestone in the understanding of the solar system as it added one more celestial object to the list of known celestial bodies.

Additionally, the graph states that the rotation period of 1147_Stavropolis is 20378.5. This means that it takes 20378.5 units of time for the object to complete one full rotation around its axis. This measurement of the rotation period can help astronomers to better understand the object's physical characteristics and composition.

Overall, the graph provides valuable information about 1147_Stavropolis, including its apoapsis, discovery date, and rotation period. This data can be used by researchers and astronomers to better understand this celestial object and its place in the solar system.",1
3520,The asteroid 1147 Stavropolis discovered on the 11th of June 1929 with a rotation period of 20378.5 has apoapsis of 418476000000.0.,0
3521,"The 1147 Stavropolis that was discovered on June 11, 1929, has a rotation period of 20378.5 and an apoapsis of 418476000000.0.",0
3522,"1147 Stavropolis is an asteroid, discovered on June 11, 1929, has an apoapsis of 418476000000.0 AU and a rotation period of 20378.5.",0
3523,The director of Acharya Institute of Technology is Dr. G. P. Prabhukumar. The institute is affiliated with Visvesvaraya Technological University and is located in Bangalore.,1
3524,Acharya Institute of Technology in Bangalore is affiliated to Visvesvaraya Technological University and has as its director Dr. G. P. Prabhukumar.,0
3525,Dr. G. P. Prabhukumar is the director of Bangalore’s Acharya Institute of Technology which has an affiliation with the Visvesvaraya Technological University.,0
3526,Dr. G. P. Prabhukumar is the director of the Acharya Institute of Technology which is affiliated with Visvesvaraya Technological University that located in the city of Bangalore.,0
3527,"Alan B. Miller Hall is an impressive structure designed by the renowned architect, Robert A. M. Stern. It is located at 101 Ukrop Way and is currently occupied by the Mason School of Business, which is also its tenant. The College of William & Mary is the proud owner of this beautiful building.",1
3528,"Alan B. Miller Hall, which is owned by The College of William and Mary, was designed by the architect Robert A.M. Stern. The address of the hall is 101 Ukrop Way and the current tenants are the Mason School of Business.",0
3529,"Alan B. Miller Hall, property of The College of William and Mary, was designed by architect Robert A.M. Stern. The location of the building is 101 Ukrop Way and it is currently tenanted by The Mason School of Business.",0
3530,Alan B. Miller Hall’s address is 101 Ukrop Way and the building was designed by Robert A.M. Stern. The Mason School of Business are the current tenants and The College of William and Mary are the owners of the building.,0
3531,"The graph shows a relationship between the album ""Turn Me On"" and the producer. The producer is not specified, but it is understood that they were involved in the creation of the album. Additionally, there is a relation between the American band ""The Honeymoon Killers"" and the album. It is possible that the band was involved in the creation of the album, or that they were influenced by it in some way. Overall, the graph hints at a complex network of relationships and creative collaborations that have resulted in the production of the album ""Turn Me On"".",1
3532,The Honeymoon Killers is the producer of the Turn Me On album.,0
3533,The Honeymoon Killers are the producers of the album Turn Me On.,0
3534,"The American band, the Honeymoon Killers, self-produced its album called Turn Me On.",0
3535,"The 1956 film ""It's Great to Be Young"" featured an all-star cast including the likes of Cecil Parker and John Mills. The film was written by renowned screenwriter Ted Willis and directed by Cyril Frankel. Sadly, John Mills passed away in 2005.",1
3536,"John Mills, died in 2005, played leading role in the 1956 film It' Great to be young which was directed by Cyril Frankel. Cecil Parker also had a main role in the movie which was written by Ted Willis.",0
3537,"It's Great to Be Young (1956) movie written by Ted Willis and directed by Cyril Frankel. The movie stars Cecil Parker and John Mills, who died in 2005.",0
3538,"John Mills, who died in 2005, played a major role in It's Great to be Young, a 1956 film directed by Cyril Frankel. Cecil Parker starred in the film which was written by Ted Willis.",0
3539,"According to the graph, Ciudad Ayala has a leader named Juan Nolasco.",1
3540,The leader of Ciudad Ayala is Juan Nolasco.,0
3541,One of the leaders of Ciudad Ayala is Juan Nolasco.,0
3542,"The graph displays a musical connection between the songs ""Mermaid"" and ""Imagine"" followed by ""Happy Xmas"". ""Mermaid"" belongs to the Pop Rock genre and is followed by ""Imagine"" by John Lennon. ""Imagine"" is then followed by ""Happy Xmas (War Is Over)"".",1
3543,"The Train song Mermaid belongs to the genre of pop rock, which was followed by the release of Imagine by John Lennon was also followed by Happy Xmas (War Is Over).",0
3544,"Train followed their pop rock song Mermaid with the John Lennon song Imagine, which was followed by the release of the song Happy Xmas (War Is Over).",0
3545,The Train song Mermaid from pop rock genre preceded John Lennon song Imagine which was a hit he followed up with Happy Xmas (war is over).,0
3546,"The ALCO_RS-3 was built between May 1950 and August 1956, and features a V12 engine. The locomotive has a length of 17068.8 millimetres.",1
3547,"The ALCO RS-3, produced between May 1950 and August 1956 with a V12 engine, has a length of 17068.8 (millimetres).",0
3548,The ALCO RS-3 was produced between May 1950 and August 1956. It has a V12 engine and its length is 17068.8 millimetres.,0
3549,"The ALCO RS-3 has a V12 engine, is 17068.8 millimetres long and was produced between May 1950 and August 1956.",0
3550,"The book titled ""1634: The Bavarian Crisis"" has 448 pages and was authored by Eric Flint.",1
3551,"1634: The Bavarian Crisis which has 448 pages, was written by Eric Flint.",0
3552,"Eric Flint is the author of the 448 page book, 1634: The Bavarian Crisis.",0
3553,Eric Flint wrote 1634: The Bavarian Crisis which contains 448 pages.,0
3554,Tom Simon served as both the director and producer of the documentary Death on a Factory Farm. The documentary was broadcasted on HBO and edited by Geof Bartz. The music was composed by Jamie Lawrence and the overall runtime of the documentary was 83.0 minutes.,1
3555,Tom Simon produced and directed the film Death on a Factory Farm whilst Jamie Lawrence composed the music. This film lasted for 83 minutes and was edited by Geof Bartz and broadcast by HBO.,0
3556,"Death on a Factory Farm is an 83 minute long film edited by Geof Bartz. The music in the film was composed by Jamie Lawrence, produced by Tom Simon, edited by Geof Bartz and is broadcasted by HBO.",0
3557,Tom Simon directed and produced the 83 minute movie Death on a Factory Farm which was released by HBO. Jamie Lawrence wrote the music for the movie which Geof Bartz edited.,0
3558,"Liselotte Grschebina was born in Karlsruhe, a city located in southwestern Germany. However, her nationality is Israeli, as she later became a citizen of Israel. Israel is the country where she currently resides and speaks the national language, Modern Hebrew.",1
3559,"Liselotte Grschebina was born in Karlsruhe and has Israeli nationality. In Israel, one of the languages spoken is Modern Hebrew.",0
3560,"Liselotte Grschebina was born in Karlsruhe and is an Israeli national. In Israel, people speak Modern Hebrew.",0
3561,Liselotte Grschebina is an Israeli national who was born in Karlsruhe. Israel's national language is Modern Hebrew.,0
3562,"The University of Burgundy boasts a total number of undergraduate students of 16800. With such a diverse group of students, the staff at the university works tirelessly to provide a quality education and a welcoming environment. To accomplish this goal, the university employs 2900 highly trained and dedicated professionals who are committed to the success of their students. Whether working in the classroom or behind the scenes, the staff at the University of Burgundy is committed to ensuring that each student achieves their full potential.",1
3563,The University of Burgundy has a total of 16800 undergraduate students and 2900 members of staff.,0
3564,The University of Burgundy employs 2900 staff members with 16800 undergraduate students.,0
3565,"The University of Burgundy with 2900 staff members has 16,800 undergraduate students.",0
3566,"GMA_New_Media appears to have launched a new product focused on online gaming, with this sector representing a promising area of growth for the company. It will be interesting to see how this foray into the world of gaming will impact GMA_New_Media's bottom line and overall strategy going forward. With the popularity of online games continuing to rise, there is clearly a demand for high-quality gaming experiences, and GMA_New_Media's entry into this field could be a shrewd move.",1
3567,GMA New Media's main product is online games.,0
3568,GMA New Media produces online games.,0
3569,GMA New Media makes online games.,0
3570,GMA New Media is a company that offers online games products.,0
3571,"Hypermarcas is a company based in Brazil that produces and sells drugs and healthcare products. Their main focus is on the healthcare industry, with a strong emphasis on providing high-quality products that can improve people's lives. With a strong reputation for quality and reliability, Hypermarcas continues to be a leading player in the drug and healthcare markets in Brazil. Whether you're looking for medication to treat a specific condition or a range of healthcare products to help you live a healthier life, Hypermarcas has what you need to stay healthy and happy. So if you're in Brazil and looking for top-notch drugs or healthcare products, be sure to check out Hypermarcas - they're the best in the business!",1
3572,Hypermarcas produces both healthcare products and pharmaceutical drugs from their home base in the country of Brazil.,0
3573,"Hypermarcas, which is located in Brazil, sells healthcare products and its main product is drugs.",0
3574,Drug maker Hypermarcas is located in Brazil and produces healthcare products.,0
3575,"Hypermarcas, a company involved in healthcare and cosmetics products, reported a net income of $108.6 million. The company has 10,252 employees and generated $1.8 billion in revenue. The majority of their revenue was likely from their healthcare division, however they also have a significant presence in the cosmetics industry.",1
3576,"Hypermarcas, a company that makes healthcare products and sells cosmetics, employs 10,252 people. Hypermarcas had a net income of $108,600,000 and its revenue is $1,800,000,000.",0
3577,"Hypermarcas produces healthcare and cosmetic products. With 10252 employees they have a net income of 108,600,00 and makes $1,800,00,00 a year.",0
3578,"Hypermarcas, with yearly earnings of 1800000000, has a net income of 108,600,000 and employs 10252 people. The company produces cosmetics and sells healthcare products.",0
3579,"The graph shows some information regarding the movie ""Super Capers"". According to the graph, Lionsgate was involved in the distribution of the movie, and the movie was classified as a public company type. The language used in the movie is English, as highlighted by the iso6391Code of ""en"".Additionally, the distribution of the movie was handled by both Roadside Attractions and Lionsgate.",1
3580,"Roadside Attractions and the public company Lionsgate distributed the English-language movie Super Capers with ""en"" as the ISO 639-1 code.",0
3581,"The public company, Lionsgate, and Roadside Attractions distributed the movie ""Super Capers"". ""Super Capers"" is filmed in English, whose ISO 639-1 code is ""en"".",0
3582,"Super Capers is an English movie that is distributed by Roadside Attractions and Lionsgate, which is a public company. The code for English is en in the ISO 639-1 standard.",0
3583,"The album ""Turn Me On"" was produced by Wharton Tiers, as shown in the graph. Additionally, it can be inferred that ""Take It Off!"" follows ""Turn Me On"" in the album sequence.",1
3584,"Wharton Tiers produced the Turn Me On album, followed by the album Take It Off!",0
3585,"Wharton Tiers produced Turn Me On, which was followed by Take It Off!",0
3586,The album Turn me on Produced by Wharton Tiers came before the album Take it off.,0
3587,"According to the graph, the subgenre of Pop Rock is linked to Indie Pop music. This suggests that Indie Pop is closely related to the Pop Rock genre and is often considered a subgenre of it. The data may imply that Indie Pop shares some common musical elements or characteristics with Pop Rock, such as catchy melodies, lively rhythms, and instrumentals consisting of guitar, bass and drums. Additionally, it may suggest that Indie Pop has emerged as a distinct subgenre within the larger framework of Pop Rock, offering a unique sound that appeals to a niche audience.",1
3588,Pop rock's subgenre is indie pop.,0
3589,Indie pop is a music subgenre of pop rock.,0
3590,"Ciudad Ayala boasts a population density of 1604.0 people per square mile. The local government is led by the Governator, who holds the title of leader in the city.",1
3591,"Ciudad Ayala, which sports a population density of 1604.0, is led by a governator.",0
3592,"The population density in Ciudad Ayala is 1604, and it has a leader called the Governator.",0
3593,"Ciudad Ayala, which has a population density of 1604, is led by a governator.",0
3594,"Ciudad Ayala is a vibrant city with a population of over 1.7 million people living in its metropolitan area. As a City, it is governed by a City Manager who oversees its operations and ensures that its residents receive efficient services.

With a population density of 1604 persons per sq. km, Ciudad Ayala is a bustling urban center with a diverse mix of people and cultures. Its residents enjoy a high standard of living, thanks to the city's robust economy that offers a range of employment and business opportunities.

As one of the largest cities in the region, Ciudad Ayala has a reputation for being a hub of activity and growth. Its leaders are committed to ensuring that the city continues to thrive and remains a desirable destination for both residents and visitors.",1
3595,"Ciudad Ayala is a city with population density of 1604.0 and the population of the metropolitan area is 1,777,539. One of the leaders of Ciudad Ayala is the City Manager.",0
3596,"Ciudad Ayala is a city with a population density of 1604.0, a metropolitan population of 1,777,539, and has a city manager as one of its leaders.",0
3597,"Ciudad Ayala is a city with a population density of 1604, a metropolitan population of 1777539 and has a leader title of City Manager.",0
3598,The Nord album by Year of No Light is classified under the genre of Sludge metal as depicted in the graph.,1
3599,Nord is an album by Year of No Light in the sludge metal genre.,0
3600,The genre of the album Nord is sludge metal.,0
3601,The Year of No Light album Nord is in the sludge metal genre.,0
3602,The Alco RS-3 locomotive was built by the American Locomotive Company between May 1950 and August 1956. It is powered by a diesel-electric transmission and measures 17068.8 millimetres in length.,1
3603,The American Locomotive Company built the ALCO RS-3 which was produced between May 1950 and August 1956. The ALCO RS-3 has a diesel-electric transmission and is 17068.8 millimetres in length.,0
3604,The length of the ALCO RS-3 is 17068.8 millimetres. It has a diesel-electric transmission. It was built and produced between May 1950 and August 1956 by the American Locomotive company.,0
3605,The ALCO RS-3 was built by the American Locomotive Company and produced between May 1950 and August 1956. It has a diesel-electric transmission and has a length of 17068.8 millimetres.,0
3606,The graph shows that the band Train is categorized under the genre of pop rock.,1
3607,Pop rock is the genre of the band Train.,0
3608,Train is a pop rock band.,0
3609,The genre of the Train band is pop rock.,0
3610,"The film ""Super Capers"" features Stacy Katzman as the editor, Michael Rooker and Tom Sizemore as the starring actors. It is in English language and has a runtime of 98.0 minutes. The movie is distributed by both Roadside Attractions and Lionsgate.",1
3611,Super Capers is a movie starring Tom Sizemore and Michael Rooker. It’s 98 minutes and plays in English. It is distributed by Lionsgate and Roadside Attractions. Stacy Katzman was the film editor.,0
3612,"Super Capers is an English-language film edited by Stacy Katzman and starring Michael Rooker and Tom Sizemore. Duration of the movie is 98 minutes, and it was distributed by Roadside Attractions and Lionsgate.",0
3613,Super Capers is a movie that stars Tom Sizemore and Michael Rooker. It is edited by Stacy Katzman and runs for 98 minutes. It is distributed by Lionsgate and Roadside Attractions. The movie is in English.,0
3614,"The text data shows that ""The Fellowship of the Ring"" was published by George Allen & Unwin, authored by J.R.R. Tolkien, and released on July 29, 1954. This novel was preceded by ""The Hobbit"".",1
3615,"George Allen & Unwin published The Fellowship of the Ring, and it was released on July 29, 1954. The Fellowship of the Ring was written by J.R.R. Tolkien and was preceded by the Hobbit.",0
3616,"The author of the Fellowship of the Ring is J.R.R. Tolkien, and it was published by George Allen & Unwin on July 29, 1954. The Hobbit came before it.",0
3617,"The Fellowship of the Ring was written by J.R.R. Tolkien, published by George Allen & Unwin, and premiered on July 29, 1954, following The Hobbit.",0
3618,"The musical band, Train, created a song called ""Mermaid"" which has a runtime of 3.16 minutes and falls under the reggae genre. The song was produced by the production team, Espionage. ""Mermaid"" was preceded by ""This'll Be My Year"" and followed by ""Imagine"" by John Lennon.",1
3619,"The song Mermaid belongs to the musical band Train, has a length of 3 minutes and 16 seconds, and is an example of the reggae genre.. This'll be my year by Train was followed by Mermaid (and the song Imagine) but The Train song Mermaid has a length of 3 minutes and 16 seconds (produced by the Espionage production team).",0
3620,The song Mermaid was written by the band Train lasts 3.16 minutes and had been preceded by the song This'll Be My Year. The Train song Mermaid is in the reggae genre & was followed by the release of Imagine by John Lennon performed by Train/produced by the production team Espionage.,0
3621,Mermaid is a song by the band Train and was produced by the Espionage production team. It was preceded by the song This'll be my year and was followed by the band’s cover of John Lennon’s Imagine. The song is in the reggae genre and has a total runtime of three minutes and sixteen seconds.,0
3622,"Darinka Dentcheva, who was born on January 1st, 1958, is a renowned figure in the field of Mathematical Optimization. She received her education from Humboldt University and is currently a citizen of the United States. She has been particularly influenced by the work of Andrzej Piotr Ruszczyński in her field.",1
3623,"Darinka Dentcheva was born January 1, 1958. She attended Humboldt University and is a US citizen. Darinka Dentcheva is a mathematician who developed a theory influenced by Andrzej Piotr Ruszczynski in the field of mathematical optimization.",0
3624,"Darinka Dentcheva was born on January 1st, 1958 as a citizen of the United States. Her alma mater is Humboldt University, and she is a professional in the field of mathematical optimization. Andrzej Piotr Ruszczynski was an influence on Dentcheva.",0
3625,"Darinka Dentcheva, born January 1, 1958, is an alumni of Humboldt University and a professional in the field of mathematical optimization influenced by Andrzej Piotr Ruszczyński. She is also a United States citizen.",0
3626,"Alliance Films Corporation acts as the distributor for the film ""McVeagh of the South Seas."" The movie is likely to be seen by a wide audience as Alliance Films has a strong presence in the industry. Their partnership with the film indicates that it has the potential to be successful, as they only work with high-quality productions. Fans of adventure films are sure to enjoy ""McVeagh of the South Seas.""",1
3627,McVeagh of the South Seas was distributed by Alliance Films Corporation.,0
3628,McVeagh of the South Seas is a film distributed by Alliance Films Corporation.,0
3629,Alliance Films Corporation is the distributor for the film McVeagh of the South Seas.,0
3630,"According to the graph, Nie Haisheng was born in Zaoyang and holds the nationality of the People's Republic of China.",1
3631,Chinese national Nie Haisheng is from Zaoyang.,0
3632,Nie Haisheng is from the People's Republic of China and was born in Zaoyang.,0
3633,Nie Haisheng was born in Zaoyang and is a citizen of the People's Republic of China.,0
3634,"Nurhan Atasoy is a resident of Istanbul, Turkey which is a unitary state. However, she is also associated with her birthplace, Turkey. Turkey has a percentage of area covered by water as 1.3%.",1
3635,"Nurhan Atasoy was born and currently resides in Turkey, a unitary state whose area is comprised by 1.3 percent water, where he currently resides in the city of Istanbul.",0
3636,"Nurhan Atasoy, born in Turkey and currently resides there, once resided in Istanbul of the country Turkey which has a unitary form of government and 1.3 percentage of its area covered by water.",0
3637,"Nurhan Atasoy (born in Turkey) lives in Istanbul. 1.3 percent of the area of Turkey, an unitary state, is under water.",0
3638,"""Super_Capers"" is a movie that was written by a person with the username ""H"" on a graph. The director of the movie is Ray Griggs, whose name is also on the graph. He was born in 1974, as shown by the ""birthYear"" relation. Additionally, the actor Michael Rooker is shown to be one of the stars in the movie, as depicted by the ""starring"" relation associated with ""Super_Capers"".",1
3639,Michael Rooker starring to film Super Capers written by director Ray Griggs born in 1974.,0
3640,"The film Super Capers, which starred Michael Rooker, was written and directed by Ray Griggs who was born in 1974.",0
3641,"Michael Rooker played in Super Capers, which was written by Ray Griggs and directed by Ray Griggs (born in 1974).",0
3642,"Bedford Aerodrome is operated by MotorSport Vision, according to the graph provided.",1
3643,The Bedford Aerodrome has an operating organization that is called the MotorSport Vision.,0
3644,MotorSport Vision is the operating organisation for Bedford Aerodrome.,0
3645,MotorSport Vision operates the Bedford Aerodrome.,0
3646,"The album ""Turn Me On"" is categorized under the genre of punk blues, which is characterized by its raw and gritty sound that combines elements of punk rock and traditional blues music. The use of a drum kit is a defining instrument in punk blues, adding to the energetic and intense vibe of the music.",1
3647,"Punk blues, which usually uses a drum kit, is the genre of the album Turn Me On.",0
3648,"The drum kit is an instrument used in the punk blues genre, which is the genre of Turn Me On.",0
3649,"Turn Me On is a punk blues album, punk blues uses many instruments, including the drum kit to create their sound.",0
3650,"Alan_B._Miller_Hall is a building located at ""101 Ukrop Way"" and is currently occupied by the Mason School of Business. The architect of the building is Robert_A._M._Stern, and the owner is the College_of_William_&_Mary.",1
3651,The owner of the Alan B. Miller Hall is the College of William and Mary and it is located at 101 Ukrop Way. The Mason School of Business are the current tenants. The architect of the Hall was Robert A M Stern.,0
3652,"The Mason School of Business are the current tenants of Alan B Miller Hall, designed by Robert A.M. Stern, located at 101 Ukrop Way, and owned by the College of William and Mary.",0
3653,"Alan B. Miller Hall, which was designed by Robert A.M. Stern is situated at 101 Ukrop Way. It is owned by The College of William and Mary and The Mason School of Business are the current tenants.",0
3654,"""The Velvet Underground played a significant role in the production of Bootleg Series Volume 1: The Quine Tapes,"" according to a graph displaying the relationship between producer and the band. The graph suggests that the producer worked closely with the group to create a product that showcases their unique sound and style. It is clear from the graph that The Velvet Underground was a major influence in the production process and that their contributions were integral to the success of the project. The graph also highlights the importance of collaboration and cooperation between producers and artists in achieving a shared vision and producing high-quality music that resonates with listeners.",1
3655,The Bootleg Series Volume I: The Quine Tapes is produced by The Velvet Underground.,0
3656,Bootleg Series Volume 1: The Quine Tapes was produced by The Velvet Underground.,0
3657,The producer of the album Bootleg Series Volume 1: The Quine Tapes was the Velvet Underground.,0
3658,"""It's Great to Be Young"" is a film from 1956 that has a runtime of 94.0 minutes. It was directed by Cyril Frankel and features music composed by Louis Levy.",1
3659,"The 1956 movie It's Great to Be Young was directed by Cyril Frankel, composed by Louis Levy, and its length is 94 minutes.",0
3660,"It's Great to be Young (1956 film) was directed by Cyril Frankel, composed by Louis Levy and has a running time of 94 minutes.",0
3661,"This movie of 94 minutes, 'It's great to be young', from 1956 was directed by Cyril Frankel and Louis levy was the music composer.",0
3662,The 11th Mississippi Infantry Monument was established in the year 2000. It is located in the United States.,1
3663,The 11th Mississippi Infantry Monument was established in 2000 in the United States.,0
3664,"In the United States, a monument to the 11th Mississippi Infantry was erected in 2000.",0
3665,"The 11th Mississippi Infantry Monument, located in the United States, was established in the year 2000.",0
3666,Liselotte Grschebina was born in the German Empire.,1
3667,Liselotte Grschebina was born within the German Empire.,0
3668,Liselotte Grschebina was born in the German Empire.,0
3669,"The album ""Year_of_No_Light"" by the artist Nord was released on September 6, 2006. The genre of the album is post-metal.",1
3670,"Nord, an album in the post metal genre was released on 06-09-2006 by the artist Year of No Light.",0
3671,"The post-metal band, Nord released their album Year of No Light on September 6, 2006.",0
3672,The Year of No Light album Nord genre is post-metal genre was released on 2006-09-06.,0
3673,"The graph above displays information about the album ""Turn Me On"", specifying its genre as noise rock. This indicates that the album contains music that is characterized by a distorted and abrasive sound, often incorporating elements of feedback and dissonance. Fans of noise rock may appreciate the unconventional and experimental approach this genre brings to the table, and ""Turn Me On"" is sure to deliver on that front. So if you're looking for something a little different and want to explore the world of noise rock, give ""Turn Me On"" a listen.",1
3674,The album Turn Me On is an example of the musical genre known as noise rock.,0
3675,The genre of the Turn Me On album is noise rock.,0
3676,Noise rock is the genre of the album Turn Me On.,0
3677,"In Ciudad Ayala, the government type is council-manager government, with a population density of 1604.0 people per square mile. The city's leader is titled Governator.",1
3678,Ciudad Ayala city has a population density of 1604.0 and uses a type of government called council-manager government where the leader is called the governator.,0
3679,Ciudad Ayala government type in the city is council-manager and has a leader called the Governator. The population density in Ciudad Ayala is 1604.,0
3680,The population density of Ciudad Ayala is 1604.0 which uses a council-manager government where the leader is called the governator.,0
3681,"""It's Great to Be Young"" is a 1956 film that stars John Mills and Cecil Parker. The film was directed by Cyril Frankel.",1
3682,"It's Great to Be Young is a 1956 film which was produced by Cyril Frankel, and starred John Mills and Cecil Parker.",0
3683,"The 1956 film It's Great to be Young was directed by Cyril Frankel. The star of the movie was Cecil Parker, and John Mills had a main role as well.",0
3684,"John Mills plays the lead and Cecil Parker had a main role in the 1956 movie, It's Great to Be Young which was directed by Cyril Frankel.",0
3685,"Tom Simon was both the director and producer of the documentary film ""Death on a Factory Farm"".",1
3686,"""Death on a Factory Farm"" is a movie produced by Tom Simon and directed by Tom Simon.",0
3687,'Death on a Factory Farm' was directed and produced by Tom Simon.,0
3688,"Tom Simon was the producer and director of ""Death on a Factory Farm"".",0
3689,"Hypermarcas is a corporation in the pharmaceuticals industry with its subsidiary being Mantecorp. In the financial year, Hypermarcas recorded a net income of 108,600,000 with 10,252 employees. Their product portfolio mainly focuses on healthcare.",1
3690,"Operating as an S.A. corporation and parent to Mantecorp, Hypermarcas is a pharmaceutical company that makes healthcare products. Hypermarcas has 10,252 employees and a net income of $108,600,000.",0
3691,"Hypermarcas is a type of S.A. corporation that produces healthcare products in the pharmaceutical industry. With 10252 employees, Hypermarcas has a net income of 108,600,000 and a subsidiary called Mantecorp.",0
